motorway,datetime,station,direction,light_count,heavy_count
ΜΟΡΕΑΣ,2025-12-30 18:00:00+02:00,ΣΠΑΘΟΒΟΥΝΙ,ΚΑΛΑΜΑΤΑ,517,71
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-30 18:00:00+02:00,ΚΛΟΚΟΒΑ,ΑΝΤΙΡΡΙΟ,381,43
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-30 18:00:00+02:00,ΚΛΟΚΟΒΑ,ΙΩΑΝΝΙΝΑ,280,40
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-30 18:00:00+02:00,ΤΕΡΟΒΟ,ΑΝΤΙΡΡΙΟ,311,26
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-30 18:00:00+02:00,ΤΕΡΟΒΟ,ΙΩΑΝΝΙΝΑ,230,38
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 18:00:00+02:00,ΑΦΙΔΝΕΣ,ΑΘΗΝΑ,1662,125
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 18:00:00+02:00,ΑΦΙΔΝΕΣ,ΛΑΜΙΑ,1182,123
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 18:00:00+02:00,ΘΗΒΑ,ΑΘΗΝΑ,755,70
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 18:00:00+02:00,ΘΗΒΑ,ΛΑΜΙΑ,413,90
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 18:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΑΘΗΝΑ,1906,111
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 18:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΠΑΤΡΑ,1547,160
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 18:00:00+02:00,ΙΣΘΜΟΣ,ΑΘΗΝΑ,1523,87
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 18:00:00+02:00,ΙΣΘΜΟΣ,ΠΑΤΡΑ,1240,148
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 18:00:00+02:00,ΡΙΟ,ΑΘΗΝΑ,569,52
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 18:00:00+02:00,ΡΙΟ,ΠΑΤΡΑ,584,50
ΑΙΓΑΙΟΥ,2025-12-30 19:00:00+02:00,ΚΛΕΙΔΙ,ΑΘΗΝΑ,434,58
ΑΙΓΑΙΟΥ,2025-12-30 19:00:00+02:00,ΚΛΕΙΔΙ,ΘΕΣΣΑΛΟΝΙΚΗ,391,69
ΑΙΓΑΙΟΥ,2025-12-30 19:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΑΘΗΝΑ,385,54
ΑΙΓΑΙΟΥ,2025-12-30 19:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,304,73
ΑΙΓΑΙΟΥ,2025-12-30 19:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΑΘΗΝΑ,4,0
ΑΙΓΑΙΟΥ,2025-12-30 19:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,187,68
ΑΙΓΑΙΟΥ,2025-12-30 19:00:00+02:00,ΠΕΛΑΣΓΙΑ,ΑΘΗΝΑ,202,43
ΑΙΓΑΙΟΥ,2025-12-30 19:00:00+02:00,ΠΕΛΑΣΓΙΑ,ΘΕΣΣΑΛΟΝΙΚΗ,192,68
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΚΑΤΕΧΑΚΗ,-,1459,10
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΚΟΡΩΠΙ,-,1819,33
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΜΕΤΑΜΟΡΦΩΣΗ,ΑΕΡΟΔΡΟΜΙΟ,2116,28
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΜΕΤΑΜΟΡΦΩΣΗ,ΕΛΕΥΣΙΝΑ,295,43
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΡΟΥΠΑΚΙ,-,992,27
ΓΕΦΥΡΑ,2025-12-30 19:00:00+02:00,ΑΝΤΙΡΡΙΟ,ΡΙΟ,363,0
ΓΕΦΥΡΑ,2025-12-30 19:00:00+02:00,ΡΙΟ,ΑΝΤΙΡΡΙΟ,318,0
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΑΚΤΙΟ,ΗΓΟΥΜΕΝΙΤΣΑ,122,10
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΑΚΤΙΟ,ΛΑΜΙΑ,88,12
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΑΝΑΛΗΨΗ,ΗΓΟΥΜΕΝΙΤΣΑ,294,30
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΑΝΑΛΗΨΗ,ΚΗΠΟΙ,392,32
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΘΕΣΣΑΛΟΝΙΚΗ,ΗΓΟΥΜΕΝΙΤΣΑ,458,30
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΘΕΣΣΑΛΟΝΙΚΗ,ΚΗΠΟΙ,495,82
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΙΑΣΜΟΥ,ΗΓΟΥΜΕΝΙΤΣΑ,90,6
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΙΑΣΜΟΥ,ΚΗΠΟΙ,195,34
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΜΑΛΓΑΡΑ,ΗΓΟΥΜΕΝΙΤΣΑ,854,70
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΜΑΛΓΑΡΑ,ΚΗΠΟΙ,811,98
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΠΑΜΒΩΤΙΔΑ,ΗΓΟΥΜΕΝΙΤΣΑ,251,47
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΠΑΜΒΩΤΙΔΑ,ΚΗΠΟΙ,156,36
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_Ε65,2025-12-30 19:00:00+02:00,ΣΟΦΑΔΕΣ,ΛΑΜΙΑ,83,28
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_Ε65,2025-12-30 19:00:00+02:00,ΣΟΦΑΔΕΣ,ΤΡΙΚΑΛΑ,127,47
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 19:00:00+02:00,ΑΓΙΑ ΤΡΙΑΔΑ,ΑΘΗΝΑ,389,49
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 19:00:00+02:00,ΑΓΙΑ ΤΡΙΑΔΑ,ΛΑΜΙΑ,360,93
ΜΟΡΕΑΣ,2025-12-30 19:00:00+02:00,ΚΑΛΑΜΑΤΑ,ΑΘΗΝΑ,124,5
ΜΟΡΕΑΣ,2025-12-30 19:00:00+02:00,ΚΑΛΑΜΑΤΑ,ΚΑΛΑΜΑΤΑ,182,10
ΜΟΡΕΑΣ,2025-12-30 19:00:00+02:00,ΝΕΣΤΑΝΗ,ΑΘΗΝΑ,286,25
ΜΟΡΕΑΣ,2025-12-30 19:00:00+02:00,ΝΕΣΤΑΝΗ,ΚΑΛΑΜΑΤΑ,330,35
ΜΟΡΕΑΣ,2025-12-30 19:00:00+02:00,ΣΠΑΘΟΒΟΥΝΙ,ΑΘΗΝΑ,473,31
ΜΟΡΕΑΣ,2025-12-30 19:00:00+02:00,ΣΠΑΘΟΒΟΥΝΙ,ΚΑΛΑΜΑΤΑ,485,50
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-30 19:00:00+02:00,ΚΛΟΚΟΒΑ,ΑΝΤΙΡΡΙΟ,320,25
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-30 19:00:00+02:00,ΚΛΟΚΟΒΑ,ΙΩΑΝΝΙΝΑ,243,31
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-30 19:00:00+02:00,ΤΕΡΟΒΟ,ΑΝΤΙΡΡΙΟ,268,28
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-30 19:00:00+02:00,ΤΕΡΟΒΟ,ΙΩΑΝΝΙΝΑ,195,22
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 19:00:00+02:00,ΑΦΙΔΝΕΣ,ΑΘΗΝΑ,1500,115
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 19:00:00+02:00,ΑΦΙΔΝΕΣ,ΛΑΜΙΑ,1076,95
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 19:00:00+02:00,ΘΗΒΑ,ΑΘΗΝΑ,731,59
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 19:00:00+02:00,ΘΗΒΑ,ΛΑΜΙΑ,353,82
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΑΘΗΝΑ,1491,75
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΠΑΤΡΑ,1321,78
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΙΣΘΜΟΣ,ΑΘΗΝΑ,1140,66
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΙΣΘΜΟΣ,ΠΑΤΡΑ,1211,107
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΡΙΟ,ΑΘΗΝΑ,432,38
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 19:00:00+02:00,ΡΙΟ,ΠΑΤΡΑ,479,60
ΑΙΓΑΙΟΥ,2025-12-30 21:00:00+02:00,ΚΛΕΙΔΙ,ΑΘΗΝΑ,313,47
ΑΙΓΑΙΟΥ,2025-12-30 21:00:00+02:00,ΚΛΕΙΔΙ,ΘΕΣΣΑΛΟΝΙΚΗ,265,64
ΑΙΓΑΙΟΥ,2025-12-30 21:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΑΘΗΝΑ,218,42
ΑΙΓΑΙΟΥ,2025-12-30 21:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,199,50
ΑΙΓΑΙΟΥ,2025-12-30 21:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΑΘΗΝΑ,1,1
ΑΙΓΑΙΟΥ,2025-12-30 21:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,112,40
ΑΙΓΑΙΟΥ,2025-12-30 21:00:00+02:00,ΠΕΛΑΣΓΙΑ,ΑΘΗΝΑ,146,30
ΑΙΓΑΙΟΥ,2025-12-30 21:00:00+02:00,ΠΕΛΑΣΓΙΑ,ΘΕΣΣΑΛΟΝΙΚΗ,120,64
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΚΑΤΕΧΑΚΗ,-,935,1
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΚΟΡΩΠΙ,-,1118,18
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΜΕΤΑΜΟΡΦΩΣΗ,ΑΕΡΟΔΡΟΜΙΟ,1335,15
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΜΕΤΑΜΟΡΦΩΣΗ,ΕΛΕΥΣΙΝΑ,162,33
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΡΟΥΠΑΚΙ,-,472,25
ΓΕΦΥΡΑ,2025-12-30 21:00:00+02:00,ΑΝΤΙΡΡΙΟ,ΡΙΟ,214,0
ΓΕΦΥΡΑ,2025-12-30 21:00:00+02:00,ΡΙΟ,ΑΝΤΙΡΡΙΟ,293,0
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΑΚΤΙΟ,ΗΓΟΥΜΕΝΙΤΣΑ,53,8
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΑΚΤΙΟ,ΛΑΜΙΑ,78,6
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΑΝΑΛΗΨΗ,ΗΓΟΥΜΕΝΙΤΣΑ,185,24
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΑΝΑΛΗΨΗ,ΚΗΠΟΙ,199,18
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΘΕΣΣΑΛΟΝΙΚΗ,ΗΓΟΥΜΕΝΙΤΣΑ,314,38
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΘΕΣΣΑΛΟΝΙΚΗ,ΚΗΠΟΙ,277,43
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΙΑΣΜΟΥ,ΗΓΟΥΜΕΝΙΤΣΑ,47,1
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΙΑΣΜΟΥ,ΚΗΠΟΙ,159,18
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΜΑΛΓΑΡΑ,ΗΓΟΥΜΕΝΙΤΣΑ,591,56
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΜΑΛΓΑΡΑ,ΚΗΠΟΙ,510,86
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΠΑΜΒΩΤΙΔΑ,ΗΓΟΥΜΕΝΙΤΣΑ,146,31
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΠΑΜΒΩΤΙΔΑ,ΚΗΠΟΙ,85,19
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_Ε65,2025-12-30 21:00:00+02:00,ΣΟΦΑΔΕΣ,ΛΑΜΙΑ,39,15
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_Ε65,2025-12-30 21:00:00+02:00,ΣΟΦΑΔΕΣ,ΤΡΙΚΑΛΑ,62,17
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 21:00:00+02:00,ΑΓΙΑ ΤΡΙΑΔΑ,ΑΘΗΝΑ,281,50
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 21:00:00+02:00,ΑΓΙΑ ΤΡΙΑΔΑ,ΛΑΜΙΑ,237,72
ΜΟΡΕΑΣ,2025-12-30 21:00:00+02:00,ΚΑΛΑΜΑΤΑ,ΑΘΗΝΑ,103,8
ΜΟΡΕΑΣ,2025-12-30 21:00:00+02:00,ΚΑΛΑΜΑΤΑ,ΚΑΛΑΜΑΤΑ,122,8
ΜΟΡΕΑΣ,2025-12-30 21:00:00+02:00,ΝΕΣΤΑΝΗ,ΑΘΗΝΑ,110,11
ΜΟΡΕΑΣ,2025-12-30 21:00:00+02:00,ΝΕΣΤΑΝΗ,ΚΑΛΑΜΑΤΑ,240,16
ΜΟΡΕΑΣ,2025-12-30 21:00:00+02:00,ΣΠΑΘΟΒΟΥΝΙ,ΑΘΗΝΑ,197,27
ΜΟΡΕΑΣ,2025-12-30 21:00:00+02:00,ΣΠΑΘΟΒΟΥΝΙ,ΚΑΛΑΜΑΤΑ,329,22
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-30 21:00:00+02:00,ΚΛΟΚΟΒΑ,ΑΝΤΙΡΡΙΟ,173,30
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-30 21:00:00+02:00,ΚΛΟΚΟΒΑ,ΙΩΑΝΝΙΝΑ,222,35
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-30 21:00:00+02:00,ΤΕΡΟΒΟ,ΑΝΤΙΡΡΙΟ,143,26
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-30 21:00:00+02:00,ΤΕΡΟΒΟ,ΙΩΑΝΝΙΝΑ,129,14
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 21:00:00+02:00,ΑΦΙΔΝΕΣ,ΑΘΗΝΑ,706,53
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 21:00:00+02:00,ΑΦΙΔΝΕΣ,ΛΑΜΙΑ,810,68
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 21:00:00+02:00,ΘΗΒΑ,ΑΘΗΝΑ,391,54
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 21:00:00+02:00,ΘΗΒΑ,ΛΑΜΙΑ,237,54
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΑΘΗΝΑ,817,65
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΠΑΤΡΑ,906,56
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΙΣΘΜΟΣ,ΑΘΗΝΑ,621,46
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΙΣΘΜΟΣ,ΠΑΤΡΑ,750,48
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΡΙΟ,ΑΘΗΝΑ,312,27
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 21:00:00+02:00,ΡΙΟ,ΠΑΤΡΑ,387,41
ΑΙΓΑΙΟΥ,2025-12-30 20:00:00+02:00,ΚΛΕΙΔΙ,ΑΘΗΝΑ,365,41
ΑΙΓΑΙΟΥ,2025-12-30 20:00:00+02:00,ΚΛΕΙΔΙ,ΘΕΣΣΑΛΟΝΙΚΗ,353,66
ΑΙΓΑΙΟΥ,2025-12-30 20:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΑΘΗΝΑ,270,56
ΑΙΓΑΙΟΥ,2025-12-30 20:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,255,94
ΑΙΓΑΙΟΥ,2025-12-30 20:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΑΘΗΝΑ,8,0
ΑΙΓΑΙΟΥ,2025-12-30 20:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,144,41
ΑΙΓΑΙΟΥ,2025-12-30 20:00:00+02:00,ΠΕΛΑΣΓΙΑ,ΑΘΗΝΑ,177,39
ΑΙΓΑΙΟΥ,2025-12-30 20:00:00+02:00,ΠΕΛΑΣΓΙΑ,ΘΕΣΣΑΛΟΝΙΚΗ,145,52
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΚΑΤΕΧΑΚΗ,-,1122,6
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΚΟΡΩΠΙ,-,1637,33
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΜΕΤΑΜΟΡΦΩΣΗ,ΑΕΡΟΔΡΟΜΙΟ,1673,17
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΜΕΤΑΜΟΡΦΩΣΗ,ΕΛΕΥΣΙΝΑ,218,37
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΡΟΥΠΑΚΙ,-,708,25
ΓΕΦΥΡΑ,2025-12-30 20:00:00+02:00,ΑΝΤΙΡΡΙΟ,ΡΙΟ,322,0
ΓΕΦΥΡΑ,2025-12-30 20:00:00+02:00,ΡΙΟ,ΑΝΤΙΡΡΙΟ,303,0
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΑΚΤΙΟ,ΗΓΟΥΜΕΝΙΤΣΑ,82,8
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΑΚΤΙΟ,ΛΑΜΙΑ,77,11
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΑΝΑΛΗΨΗ,ΗΓΟΥΜΕΝΙΤΣΑ,328,31
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΑΝΑΛΗΨΗ,ΚΗΠΟΙ,242,27
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΘΕΣΣΑΛΟΝΙΚΗ,ΗΓΟΥΜΕΝΙΤΣΑ,373,36
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΘΕΣΣΑΛΟΝΙΚΗ,ΚΗΠΟΙ,394,59
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΙΑΣΜΟΥ,ΗΓΟΥΜΕΝΙΤΣΑ,65,4
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΙΑΣΜΟΥ,ΚΗΠΟΙ,190,12
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΜΑΛΓΑΡΑ,ΗΓΟΥΜΕΝΙΤΣΑ,659,59
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΜΑΛΓΑΡΑ,ΚΗΠΟΙ,651,89
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΠΑΜΒΩΤΙΔΑ,ΗΓΟΥΜΕΝΙΤΣΑ,203,49
ΕΓΝΑΤΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΠΑΜΒΩΤΙΔΑ,ΚΗΠΟΙ,108,32
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_Ε65,2025-12-30 20:00:00+02:00,ΣΟΦΑΔΕΣ,ΛΑΜΙΑ,58,13
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_Ε65,2025-12-30 20:00:00+02:00,ΣΟΦΑΔΕΣ,ΤΡΙΚΑΛΑ,124,26
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 20:00:00+02:00,ΑΓΙΑ ΤΡΙΑΔΑ,ΑΘΗΝΑ,373,45
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 20:00:00+02:00,ΑΓΙΑ ΤΡΙΑΔΑ,ΛΑΜΙΑ,263,73
ΜΟΡΕΑΣ,2025-12-30 20:00:00+02:00,ΚΑΛΑΜΑΤΑ,ΑΘΗΝΑ,124,7
ΜΟΡΕΑΣ,2025-12-30 20:00:00+02:00,ΚΑΛΑΜΑΤΑ,ΚΑΛΑΜΑΤΑ,148,11
ΜΟΡΕΑΣ,2025-12-30 20:00:00+02:00,ΝΕΣΤΑΝΗ,ΑΘΗΝΑ,217,16
ΜΟΡΕΑΣ,2025-12-30 20:00:00+02:00,ΝΕΣΤΑΝΗ,ΚΑΛΑΜΑΤΑ,308,25
ΜΟΡΕΑΣ,2025-12-30 20:00:00+02:00,ΣΠΑΘΟΒΟΥΝΙ,ΑΘΗΝΑ,324,30
ΜΟΡΕΑΣ,2025-12-30 20:00:00+02:00,ΣΠΑΘΟΒΟΥΝΙ,ΚΑΛΑΜΑΤΑ,430,15
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-30 20:00:00+02:00,ΚΛΟΚΟΒΑ,ΑΝΤΙΡΡΙΟ,232,33
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-30 20:00:00+02:00,ΚΛΟΚΟΒΑ,ΙΩΑΝΝΙΝΑ,233,44
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-30 20:00:00+02:00,ΤΕΡΟΒΟ,ΑΝΤΙΡΡΙΟ,217,36
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-30 20:00:00+02:00,ΤΕΡΟΒΟ,ΙΩΑΝΝΙΝΑ,159,24
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 20:00:00+02:00,ΑΦΙΔΝΕΣ,ΑΘΗΝΑ,997,84
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 20:00:00+02:00,ΑΦΙΔΝΕΣ,ΛΑΜΙΑ,879,91
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 20:00:00+02:00,ΘΗΒΑ,ΑΘΗΝΑ,410,43
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-30 20:00:00+02:00,ΘΗΒΑ,ΛΑΜΙΑ,335,77
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΑΘΗΝΑ,1124,67
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΠΑΤΡΑ,1091,75
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΙΣΘΜΟΣ,ΑΘΗΝΑ,839,58
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΙΣΘΜΟΣ,ΠΑΤΡΑ,966,68
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΡΙΟ,ΑΘΗΝΑ,412,34
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-30 20:00:00+02:00,ΡΙΟ,ΠΑΤΡΑ,438,58
ΑΙΓΑΙΟΥ,2025-12-30 22:00:00+02:00,ΚΛΕΙΔΙ,ΑΘΗΝΑ,241,26
ΑΙΓΑΙΟΥ,2025-12-30 22:00:00+02:00,ΚΛΕΙΔΙ,ΘΕΣΣΑΛΟΝΙΚΗ,209,43
ΑΙΓΑΙΟΥ,2025-12-30 22:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΑΘΗΝΑ,176,40
ΑΙΓΑΙΟΥ,2025-12-30 22:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,136,49
ΑΙΓΑΙΟΥ,2025-12-30 22:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΑΘΗΝΑ,1,2
ΑΙΓΑΙΟΥ,2025-12-30 22:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,81,20
